outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_26350_20111019_200025_O2_scripted.sph	26350	20111019	200025	26350	inLine	Central_Guangdong	F	STREET	21	China_Unicom	iPhone
BABEL_BP_101_53824_20111115_171829_S0_scripted.sph	53824	20111115	171829	53824	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	35	CMCC	iPhone
BABEL_BP_101_35179_20111124_124838_M1_scripted.sph	35179	20111124	124838	35179	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	CMCC	Meizu
BABEL_BP_101_61446_20111019_145706_T1_scripted.sph	61446	20111019	145706	61446	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	47	China_Telecom	Panasonic
BABEL_BP_101_94226_20111125_134208_R1_scripted.sph	94226	20111125	134208	94226	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	53	CMCC	Motorola
BABEL_BP_101_91481_20111124_210157_M1_scripted.sph	91481	20111124	210157	91481	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	19	CMCC	Tianyu
BABEL_BP_101_17572_20111116_153815_A1_scripted.sph	17572	20111116	153815	17572	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_40980_20111119_143427_R1_scripted.sph	40980	20111119	143427	40980	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	22	CMCC	Nokia
BABEL_BP_101_94696_20111203_190014_T2_scripted.sph	94696	20111203	190014	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_37461_20111022_202026_S5_scripted.sph	37461	20111022	202026	37461	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	57	China_Telecom	Siemens
BABEL_BP_101_59868_20111020_204151_S4_scripted.sph	59868	20111020	204151	59868	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	35	CMCC	Nokia
BABEL_BP_101_73923_20111017_170014_O7_scripted.sph	73923	20111017	170014	73923	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	40	China_Unicom	Nokia
BABEL_BP_101_13272_20111027_191233_D2_scripted.sph	13272	20111027	191233	13272	inLine	Northern_Guangdong	F	STREET	29	CMCC	Nokia
BABEL_BP_101_65743_20111019_155321_SA_scripted.sph	65743	20111019	155321	65743	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	50	China_Telecom	BBK
BABEL_BP_101_77965_20111019_131241_R1_scripted.sph	77965	20111019	131241	77965	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_42788_20111120_194646_A1_scripted.sph	42788	20111120	194646	42788	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_24608_20111019_185208_S8_scripted.sph	24608	20111019	185208	24608	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	52	China_Telecom	BBK
BABEL_BP_101_81308_20111021_141927_L3_scripted.sph	81308	20111021	141927	81308	inLine	Central_Guangdong	M	PUBLIC_PLACE	59	China_Telecom	Nokia
BABEL_BP_101_38879_20111029_191723_SA_scripted.sph	38879	20111029	191723	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_14729_20111114_184507_L1_scripted.sph	14729	20111114	184507	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_88506_20111115_194247_SA_scripted.sph	88506	20111115	194247	88506	inLine	Central_Guangdong	M	CAR_KIT	52	CMCC	BBK
BABEL_BP_101_81321_20111028_120438_D2_scripted.sph	81321	20111028	120438	81321	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	46	CMCC	Nokia
BABEL_BP_101_20582_20111023_155942_SA_scripted.sph	20582	20111023	155942	20582	inLine	Southern_Pearl_River_Delta	M	STREET	25	CMCC	Lenovo
BABEL_BP_101_25278_20111125_160737_SC_scripted.sph	25278	20111125	160737	25278	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	45	CMCC	Nokia
BABEL_BP_101_92735_20111024_165534_A1_scripted.sph	92735	20111024	165534	92735	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	49	CMCC	Samsung
BABEL_BP_101_89619_20111029_201802_S5_scripted.sph	89619	20111029	201802	89619	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	32	CMCC	Philips
BABEL_BP_101_69295_20111130_001110_O3_scripted.sph	69295	20111130	001110	69295	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	iPhone
BABEL_BP_101_59028_20111130_194049_O2_scripted.sph	59028	20111130	194049	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_45931_20111021_152224_O5_scripted.sph	45931	20111021	152224	45931	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	32	China_Telecom	Panasonic
BABEL_BP_101_36711_20111104_140404_C5_scripted.sph	36711	20111104	140404	36711	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	49	China_Telecom	Daerxun
BABEL_BP_101_75815_20111029_171007_S0_scripted.sph	75815	20111029	171007	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_77886_20111026_160502_S9_scripted.sph	77886	20111026	160502	77886	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_60183_20111129_190047_O4_scripted.sph	60183	20111129	190047	60183	inLine	Northern_Pearl_River_Delta	F	VEHICLE	40	CMCC	ZTE
BABEL_BP_101_38698_20111025_181923_C5_scripted.sph	38698	20111025	181923	38698	inLine	Southern_Pearl_River_Delta	M	STREET	23	CMCC	Nokia
BABEL_BP_101_42788_20111120_194727_T3_scripted.sph	42788	20111120	194727	42788	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_14915_20111119_162931_C6_scripted.sph	14915	20111119	162931	14915	inLine	Northern_Guangdong	F	STREET	21	CMCC	Philips
BABEL_BP_101_53824_20111115_171212_T1_scripted.sph	53824	20111115	171212	53824	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	35	CMCC	iPhone
BABEL_BP_101_97274_20111023_145910_S3_scripted.sph	97274	20111023	145910	97274	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	31	CMCC	Samsung
BABEL_BP_101_69049_20111101_220452_C2_scripted.sph	69049	20111101	220452	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_94226_20111125_134716_O7_scripted.sph	94226	20111125	134716	94226	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	53	CMCC	Motorola
BABEL_BP_101_93643_20111021_152528_N1_scripted.sph	93643	20111021	152528	93643	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_80156_20111023_200529_A1_scripted.sph	80156	20111023	200529	80156	inLine	Northern_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_60110_20111102_210110_O5_scripted.sph	60110	20111102	210110	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_98219_20111125_154114_N1_scripted.sph	98219	20111125	154114	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_75815_20111029_171125_S8_scripted.sph	75815	20111029	171125	75815	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	24	CMCC	LG
BABEL_BP_101_29959_20111116_195137_L3_scripted.sph	29959	20111116	195137	29959	inLine	Central_Guangdong	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_33742_20111118_223424_S4_scripted.sph	33742	20111118	223424	33742	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_42788_20111120_194021_O3_scripted.sph	42788	20111120	194021	42788	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_91979_20111019_192516_D1_scripted.sph	91979	20111019	192516	91979	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	39	CMCC	Nokia
BABEL_BP_101_45702_20111130_124707_C2_scripted.sph	45702	20111130	124707	45702	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	50	CMCC	iPhone
BABEL_BP_101_97405_20111019_144905_S2_scripted.sph	97405	20111019	144905	97405	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	52	CMCC	Nokia
BABEL_BP_101_35576_20111118_124113_S5_scripted.sph	35576	20111118	124113	35576	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Nokia
BABEL_BP_101_31393_20111018_152252_T3_scripted.sph	31393	20111018	152252	31393	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	21	China_Telecom	CHINO-E
BABEL_BP_101_15473_20111031_124536_L2_scripted.sph	15473	20111031	124536	15473	inLine	Northern_Pearl_River_Delta	F	VEHICLE	32	CMCC	Sony_Ericsson
BABEL_BP_101_44129_20111118_204227_S1_scripted.sph	44129	20111118	204227	44129	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_97650_20111126_141434_L1_scripted.sph	97650	20111126	141434	97650	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	28	China_Telecom	BBK
BABEL_BP_101_88294_20111026_021107_C5_scripted.sph	88294	20111026	021107	88294	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Samsung
BABEL_BP_101_80817_20111125_180258_S4_scripted.sph	80817	20111125	180258	80817	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	48	CMCC	Philips
BABEL_BP_101_83362_20111018_183940_SB_scripted.sph	83362	20111018	183940	83362	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	46	China_Telecom	CHINO-E
BABEL_BP_101_90506_20111026_180047_O5_scripted.sph	90506	20111026	180047	90506	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_42615_20111018_171421_S3_scripted.sph	42615	20111018	171421	42615	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	22	China_Unicom	Sony_Ericsson
BABEL_BP_101_94514_20111127_124805_A1_scripted.sph	94514	20111127	124805	94514	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_53464_20111020_124927_S8_scripted.sph	53464	20111020	124927	53464	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	38	China_Telecom	Huawei
BABEL_BP_101_70511_20111119_195421_R1_scripted.sph	70511	20111119	195421	70511	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	36	China_Tietong	Telifeng
BABEL_BP_101_17203_20111026_135418_I1_scripted.sph	17203	20111026	135418	17203	inLine	Northern_Guangdong	F	VEHICLE	48	CMCC	Philips
BABEL_BP_101_65743_20111019_155037_O3_scripted.sph	65743	20111019	155037	65743	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	50	China_Telecom	BBK
BABEL_BP_101_48511_20111024_002450_D1_scripted.sph	48511	20111024	002450	48511	inLine	Northern_Guangdong	F	STREET	20	CMCC	Nokia
BABEL_BP_101_90730_20111024_185532_S2_scripted.sph	90730	20111024	185532	90730	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_54315_20111018_144927_O6_scripted.sph	54315	20111018	144927	54315	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Nokia
BABEL_BP_101_27619_20111102_195032_R1_scripted.sph	27619	20111102	195032	27619	inLine	Central_Guangdong	M	PUBLIC_PLACE	17	CMCC	Samsung
BABEL_BP_101_34194_20111024_171230_SB_scripted.sph	34194	20111024	171230	34194	inLine	Northern_Guangdong	F	CAR_KIT	31	CMCC	Philips
BABEL_BP_101_16617_20111030_141604_A1_scripted.sph	16617	20111030	141604	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_84543_20111124_194441_I2_scripted.sph	84543	20111124	194441	84543	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_97650_20111126_141255_O1_scripted.sph	97650	20111126	141255	97650	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	28	China_Telecom	BBK
BABEL_BP_101_21929_20111025_180213_C4_scripted.sph	21929	20111025	180213	21929	inLine	Southern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_60605_20111124_124730_T1_scripted.sph	60605	20111124	124730	60605	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_37203_20111103_174913_D2_scripted.sph	37203	20111103	174913	37203	inLine	Central_Guangdong	M	CAR_KIT	41	CMCC	Philips
BABEL_BP_101_10211_20111026_231147_S8_scripted.sph	10211	20111026	231147	10211	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Nokia
BABEL_BP_101_20740_20111125_193447_S7_scripted.sph	20740	20111125	193447	20740	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	36	CMCC	Nokia
BABEL_BP_101_55786_20111023_174438_D3_scripted.sph	55786	20111023	174438	55786	inLine	Southern_Pearl_River_Delta	F	STREET	23	CMCC	Nokia
BABEL_BP_101_45678_20111020_152126_D3_scripted.sph	45678	20111020	152126	45678	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	Nokia
BABEL_BP_101_42266_20111031_225635_C1_scripted.sph	42266	20111031	225635	42266	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	32	China_Telecom	Samsung
BABEL_BP_101_16066_20111020_142437_T2_scripted.sph	16066	20111020	142437	16066	inLine	Northern_Pearl_River_Delta	F	STREET	24	China_Telecom	Huawei
BABEL_BP_101_34930_20111024_000009_S2_scripted.sph	34930	20111024	000009	34930	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_10900_20111029_153215_R1_scripted.sph	10900	20111029	153215	10900	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	30	CMCC	Sony_Ericsson
BABEL_BP_101_74395_20111117_132358_S5_scripted.sph	74395	20111117	132358	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_32295_20111111_142336_SB_scripted.sph	32295	20111111	142336	32295	inLine	Guangxi_and_Western_Guangdong	F	STREET	26	CMCC	Nokia
BABEL_BP_101_44403_20111023_144719_S7_scripted.sph	44403	20111023	144719	44403	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	31	CMCC	Sony_Ericsson
BABEL_BP_101_84943_20111020_140634_S5_scripted.sph	84943	20111020	140634	84943	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Panasonic
BABEL_BP_101_16617_20111030_141409_T2_scripted.sph	16617	20111030	141409	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_90577_20111014_142818_S3_scripted.sph	90577	20111014	142818	90577	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	24	CMCC	Meizu
BABEL_BP_101_28107_20111019_133443_S3_scripted.sph	28107	20111019	133443	28107	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	58	China_Telecom	Huawei
BABEL_BP_101_84042_20111129_183309_O5_scripted.sph	84042	20111129	183309	84042	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_91481_20111124_210413_D2_scripted.sph	91481	20111124	210413	91481	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_MOBILE	19	CMCC	Tianyu
BABEL_BP_101_96438_20111125_192936_I2_scripted.sph	96438	20111125	192936	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_83362_20111018_184155_D2_scripted.sph	83362	20111018	184155	83362	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	46	China_Telecom	CHINO-E
BABEL_BP_101_31393_20111018_151949_S5_scripted.sph	31393	20111018	151949	31393	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	21	China_Telecom	CHINO-E
BABEL_BP_101_86029_20111027_182631_L2_scripted.sph	86029	20111027	182631	86029	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	27	CMCC	Lenovo
BABEL_BP_101_96322_20111031_184122_M1_scripted.sph	96322	20111031	184122	96322	inLine	Northern_Pearl_River_Delta	F	VEHICLE	48	CMCC	Nokia
BABEL_BP_101_58137_20111121_193315_C1_scripted.sph	58137	20111121	193315	58137	inLine	Northern_Pearl_River_Delta	M	VEHICLE	20	CMCC	ZTE
BABEL_BP_101_91401_20111027_205742_T3_scripted.sph	91401	20111027	205742	91401	inLine	Southern_Pearl_River_Delta	M	VEHICLE	20	CMCC	Sony_Ericsson
BABEL_BP_101_55369_20111022_144547_O7_scripted.sph	55369	20111022	144547	55369	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_98279_20111122_190531_I2_scripted.sph	98279	20111122	190531	98279	inLine	Central_Guangdong	M	STREET	48	China_Telecom	Huawei
BABEL_BP_101_91409_20111023_173738_I1_scripted.sph	91409	20111023	173738	91409	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_35016_20111203_200756_O1_scripted.sph	35016	20111203	200756	35016	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	51	CMCC	Philips
BABEL_BP_101_50201_20111026_151012_D2_scripted.sph	50201	20111026	151012	50201	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	21	China_Telecom	Samsung
BABEL_BP_101_11479_20111021_201439_O3_scripted.sph	11479	20111021	201439	11479	inLine	Guangxi_and_Western_Guangdong	M	PUBLIC_PLACE	21	CMCC	Samsung
BABEL_BP_101_78094_20111026_125414_S5_scripted.sph	78094	20111026	125414	78094	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	23	China_Unicom	Nokia
BABEL_BP_101_15460_20111120_190649_O4_scripted.sph	15460	20111120	190649	15460	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	33	CMCC	Nokia
BABEL_BP_101_95542_20111026_182843_S7_scripted.sph	95542	20111026	182843	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_82217_20111115_185725_C4_scripted.sph	82217	20111115	185725	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_68767_20111029_171139_S1_scripted.sph	68767	20111029	171139	68767	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	39	CMCC	Philips
BABEL_BP_101_63339_20111019_191512_D2_scripted.sph	63339	20111019	191512	63339	inLine	Central_Guangdong	M	STREET	23	CMCC	HTC
BABEL_BP_101_44403_20111023_144755_C2_scripted.sph	44403	20111023	144755	44403	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	31	CMCC	Sony_Ericsson
BABEL_BP_101_89965_20111129_173248_S4_scripted.sph	89965	20111129	173248	89965	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_20320_20111027_203415_S7_scripted.sph	20320	20111027	203415	20320	inLine	Northern_Pearl_River_Delta	M	STREET	27	CMCC	Samsung
BABEL_BP_101_93454_20111027_011532_O5_scripted.sph	93454	20111027	011532	93454	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	23	CMCC	Daxian
BABEL_BP_101_29328_20111019_131324_C6_scripted.sph	29328	20111019	131324	29328	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	35	CMCC	Samsung
BABEL_BP_101_49624_20111120_194020_T1_scripted.sph	49624	20111120	194020	49624	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	34	CMCC	Samsung
BABEL_BP_101_89619_20111029_202034_S3_scripted.sph	89619	20111029	202034	89619	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	32	CMCC	Philips
BABEL_BP_101_99856_20111125_181328_O3_scripted.sph	99856	20111125	181328	99856	inLine	Northern_Pearl_River_Delta	F	PUBLIC_PLACE	36	CMCC	Samsung
BABEL_BP_101_89573_20111025_194824_T3_scripted.sph	89573	20111025	194824	89573	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Panasonic
BABEL_BP_101_61762_20111028_174847_D3_scripted.sph	61762	20111028	174847	61762	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	21	CMCC	Philips
BABEL_BP_101_69295_20111130_001559_N1_scripted.sph	69295	20111130	001559	69295	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	iPhone
BABEL_BP_101_68545_20111121_125700_D2_scripted.sph	68545	20111121	125700	68545	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	60	CMCC	Philips
BABEL_BP_101_77886_20111026_160419_C2_scripted.sph	77886	20111026	160419	77886	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_84943_20111020_140652_D3_scripted.sph	84943	20111020	140652	84943	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Panasonic
BABEL_BP_101_14891_20111018_123415_O2_scripted.sph	14891	20111018	123415	14891	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	57	China_Telecom	BBK
BABEL_BP_101_59032_20111130_123558_S3_scripted.sph	59032	20111130	123558	59032	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_15460_20111120_190155_T1_scripted.sph	15460	20111120	190155	15460	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	33	CMCC	Nokia
BABEL_BP_101_90313_20111019_153356_D2_scripted.sph	90313	20111019	153356	90313	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	32	China_Unicom	Huawei
BABEL_BP_101_61446_20111019_145812_L1_scripted.sph	61446	20111019	145812	61446	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	47	China_Telecom	Panasonic
BABEL_BP_101_10033_20111024_203412_O1_scripted.sph	10033	20111024	203412	10033	inLine	Northern_Guangdong	F	VEHICLE	28	CMCC	Nokia
BABEL_BP_101_81486_20111027_154113_S5_scripted.sph	81486	20111027	154113	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_61073_20111102_182852_D1_scripted.sph	61073	20111102	182852	61073	inLine	Central_Guangdong	M	VEHICLE	56	CMCC	Samsung
BABEL_BP_101_94226_20111125_134808_T3_scripted.sph	94226	20111125	134808	94226	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	53	CMCC	Motorola
BABEL_BP_101_59961_20111031_201912_SB_scripted.sph	59961	20111031	201912	59961	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	39	CMCC	Philips
BABEL_BP_101_55786_20111023_174229_O3_scripted.sph	55786	20111023	174229	55786	inLine	Southern_Pearl_River_Delta	F	STREET	23	CMCC	Nokia
BABEL_BP_101_37766_20111130_004757_R1_scripted.sph	37766	20111130	004757	37766	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	31	China_Unicom	Lenovo
BABEL_BP_101_87481_20111129_125745_S8_scripted.sph	87481	20111129	125745	87481	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_98476_20111114_211901_O7_scripted.sph	98476	20111114	211901	98476	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	21	CMCC	Samsung
BABEL_BP_101_64205_20111203_124423_S3_scripted.sph	64205	20111203	124423	64205	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_17933_20111120_203329_S6_scripted.sph	17933	20111120	203329	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_80008_20111031_165758_L2_scripted.sph	80008	20111031	165758	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_44535_20111021_150558_C4_scripted.sph	44535	20111021	150558	44535	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	56	CMCC	Nokia
BABEL_BP_101_94514_20111127_124414_I2_scripted.sph	94514	20111127	124414	94514	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_12552_20111115_150450_A1_scripted.sph	12552	20111115	150450	12552	inLine	Central_Guangdong	F	VEHICLE	40	CMCC	Philips
BABEL_BP_101_17080_20111020_182041_C3_scripted.sph	17080	20111020	182041	17080	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Samsung
BABEL_BP_101_55369_20111022_144404_S4_scripted.sph	55369	20111022	144404	55369	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_77886_20111026_160248_T1_scripted.sph	77886	20111026	160248	77886	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_11422_20111019_143435_A1_scripted.sph	11422	20111019	143435	11422	inLine	Central_Guangdong	F	STREET	33	CMCC	Motorola
BABEL_BP_101_14729_20111114_184339_O1_scripted.sph	14729	20111114	184339	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_14054_20111119_161126_I1_scripted.sph	14054	20111119	161126	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
