outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_36424_20111119_142348_D1_scripted.sph	36424	20111119	142348	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_82217_20111115_185625_C2_scripted.sph	82217	20111115	185625	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_38108_20111125_150508_T2_scripted.sph	38108	20111125	150508	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_53985_20111027_131515_C1_scripted.sph	53985	20111027	131515	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_74395_20111117_132145_L1_scripted.sph	74395	20111117	132145	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_37285_20111028_000853_S3_scripted.sph	37285	20111028	000853	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_82217_20111115_185929_S1_scripted.sph	82217	20111115	185929	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_20408_20111101_202555_S0_scripted.sph	20408	20111101	202555	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_23571_20111128_230108_D3_scripted.sph	23571	20111128	230108	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_58190_20111124_201508_S2_scripted.sph	58190	20111124	201508	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_88464_20111119_192208_O7_scripted.sph	88464	20111119	192208	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_14054_20111119_160620_I2_scripted.sph	14054	20111119	160620	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_91406_20111114_215636_SC_scripted.sph	91406	20111114	215636	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_80008_20111031_170030_D2_scripted.sph	80008	20111031	170030	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_38879_20111029_191553_S1_scripted.sph	38879	20111029	191553	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_50409_20111204_155254_D2_scripted.sph	50409	20111204	155254	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_91406_20111114_215523_C5_scripted.sph	91406	20111114	215523	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_91406_20111114_215453_S1_scripted.sph	91406	20111114	215453	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_66964_20111117_171429_SB_scripted.sph	66964	20111117	171429	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_37285_20111028_000947_S8_scripted.sph	37285	20111028	000947	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_68129_20111120_131632_SC_scripted.sph	68129	20111120	131632	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_40439_20111203_180002_R1_scripted.sph	40439	20111203	180002	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_21367_20111126_130334_L3_scripted.sph	21367	20111126	130334	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_74395_20111117_132409_C5_scripted.sph	74395	20111117	132409	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_36424_20111119_142904_SC_scripted.sph	36424	20111119	142904	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_94696_20111203_190138_S2_scripted.sph	94696	20111203	190138	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_98219_20111125_153913_T2_scripted.sph	98219	20111125	153913	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_96438_20111125_193047_SB_scripted.sph	96438	20111125	193047	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_38108_20111125_150558_D2_scripted.sph	38108	20111125	150558	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_20408_20111101_202657_S6_scripted.sph	20408	20111101	202657	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_58190_20111124_201000_S7_scripted.sph	58190	20111124	201000	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_19012_20111122_170417_C6_scripted.sph	19012	20111122	170417	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_68129_20111120_131651_S2_scripted.sph	68129	20111120	131651	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_95542_20111026_183033_M1_scripted.sph	95542	20111026	183033	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_63459_20111120_162051_S1_scripted.sph	63459	20111120	162051	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_17933_20111120_203036_SC_scripted.sph	17933	20111120	203036	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_86016_20111118_134655_I1_scripted.sph	86016	20111118	134655	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_16617_20111030_141358_S4_scripted.sph	16617	20111030	141358	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_38108_20111125_150736_T3_scripted.sph	38108	20111125	150736	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_69049_20111101_220709_D3_scripted.sph	69049	20111101	220709	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_78879_20111102_130702_C4_scripted.sph	78879	20111102	130702	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_96438_20111125_192930_O3_scripted.sph	96438	20111125	192930	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_95542_20111026_183348_S2_scripted.sph	95542	20111026	183348	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_80008_20111031_165830_O6_scripted.sph	80008	20111031	165830	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_98086_20111129_154848_I2_scripted.sph	98086	20111129	154848	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_20408_20111101_202449_O4_scripted.sph	20408	20111101	202449	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_68129_20111120_131641_D2_scripted.sph	68129	20111120	131641	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_82217_20111115_185737_S9_scripted.sph	82217	20111115	185737	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_22979_20111129_141106_S2_scripted.sph	22979	20111129	141106	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_37285_20111028_000551_O5_scripted.sph	37285	20111028	000551	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_80008_20111031_165139_D1_scripted.sph	80008	20111031	165139	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_76944_20111114_203658_S9_scripted.sph	76944	20111114	203658	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_58190_20111124_200904_C6_scripted.sph	58190	20111124	200904	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_40439_20111203_180642_A1_scripted.sph	40439	20111203	180642	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_88464_20111119_191811_C2_scripted.sph	88464	20111119	191811	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_37285_20111028_000520_SB_scripted.sph	37285	20111028	000520	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_11694_20111204_201723_L1_scripted.sph	11694	20111204	201723	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_59028_20111130_194514_D2_scripted.sph	59028	20111130	194514	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_82217_20111115_185431_T1_scripted.sph	82217	20111115	185431	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_19012_20111122_170605_O3_scripted.sph	19012	20111122	170605	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_44836_20111119_152700_I1_scripted.sph	44836	20111119	152700	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_50409_20111204_154957_S9_scripted.sph	50409	20111204	154957	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_19012_20111122_170636_S9_scripted.sph	19012	20111122	170636	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_38879_20111029_191900_S3_scripted.sph	38879	20111029	191900	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_50409_20111204_155403_S3_scripted.sph	50409	20111204	155403	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_50409_20111204_155350_A1_scripted.sph	50409	20111204	155350	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_37285_20111028_000839_A1_scripted.sph	37285	20111028	000839	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_21367_20111126_130038_L1_scripted.sph	21367	20111126	130038	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_63459_20111120_162305_C3_scripted.sph	63459	20111120	162305	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_37285_20111028_000734_SC_scripted.sph	37285	20111028	000734	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_22979_20111129_140856_O5_scripted.sph	22979	20111129	140856	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_94696_20111203_190314_S6_scripted.sph	94696	20111203	190314	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_76944_20111114_203830_S1_scripted.sph	76944	20111114	203830	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_66964_20111117_171247_S7_scripted.sph	66964	20111117	171247	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_36424_20111119_142715_O5_scripted.sph	36424	20111119	142715	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_58357_20111122_153341_SC_scripted.sph	58357	20111122	153341	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_66964_20111117_171159_C6_scripted.sph	66964	20111117	171159	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_14729_20111114_184705_C5_scripted.sph	14729	20111114	184705	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_92321_20111125_150120_C2_scripted.sph	92321	20111125	150120	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_59028_20111130_194145_L1_scripted.sph	59028	20111130	194145	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_44836_20111119_152010_C6_scripted.sph	44836	20111119	152010	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_98219_20111125_153702_O3_scripted.sph	98219	20111125	153702	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_56648_20111126_181514_I1_scripted.sph	56648	20111126	181514	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_40439_20111203_180419_SA_scripted.sph	40439	20111203	180419	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_50409_20111204_155319_C3_scripted.sph	50409	20111204	155319	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_14729_20111114_184712_D3_scripted.sph	14729	20111114	184712	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_16617_20111030_141251_O6_scripted.sph	16617	20111030	141251	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_98219_20111125_154142_I1_scripted.sph	98219	20111125	154142	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_56648_20111126_181054_S1_scripted.sph	56648	20111126	181054	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_88464_20111119_191848_S9_scripted.sph	88464	20111119	191848	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_17933_20111120_203339_T3_scripted.sph	17933	20111120	203339	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_11694_20111204_201805_S9_scripted.sph	11694	20111204	201805	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_58190_20111124_201137_C4_scripted.sph	58190	20111124	201137	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_38108_20111125_150610_S2_scripted.sph	38108	20111125	150610	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_11694_20111204_202030_SC_scripted.sph	11694	20111204	202030	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_16617_20111030_141243_SB_scripted.sph	16617	20111030	141243	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_96438_20111125_192739_D1_scripted.sph	96438	20111125	192739	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_69049_20111101_220859_C3_scripted.sph	69049	20111101	220859	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_23571_20111128_225914_L2_scripted.sph	23571	20111128	225914	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_15873_20111026_125549_C4_scripted.sph	15873	20111026	125549	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_11694_20111204_201434_S7_scripted.sph	11694	20111204	201434	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_92321_20111125_150017_O2_scripted.sph	92321	20111125	150017	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_98086_20111129_155238_S0_scripted.sph	98086	20111129	155238	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_21367_20111126_125911_C6_scripted.sph	21367	20111126	125911	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_36424_20111119_143057_T3_scripted.sph	36424	20111119	143057	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_95542_20111026_183508_N1_scripted.sph	95542	20111026	183508	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_74395_20111117_132054_O2_scripted.sph	74395	20111117	132054	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_98219_20111125_153815_S1_scripted.sph	98219	20111125	153815	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_96630_20111104_003046_L1_scripted.sph	96630	20111104	003046	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_98219_20111125_154054_A1_scripted.sph	98219	20111125	154054	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_16617_20111030_141010_O2_scripted.sph	16617	20111030	141010	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_44836_20111119_152226_L2_scripted.sph	44836	20111119	152226	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_95542_20111026_183428_O7_scripted.sph	95542	20111026	183428	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_37285_20111028_000903_N1_scripted.sph	37285	20111028	000903	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_74395_20111117_132528_D2_scripted.sph	74395	20111117	132528	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_21367_20111126_130127_S9_scripted.sph	21367	20111126	130127	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_92321_20111125_145903_O1_scripted.sph	92321	20111125	145903	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_20408_20111101_202502_SC_scripted.sph	20408	20111101	202502	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_16617_20111030_141423_L3_scripted.sph	16617	20111030	141423	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_77244_20111127_004356_S9_scripted.sph	77244	20111127	004356	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_80008_20111031_170228_S8_scripted.sph	80008	20111031	170228	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_81486_20111027_154035_O6_scripted.sph	81486	20111027	154035	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_19012_20111122_171133_T3_scripted.sph	19012	20111122	171133	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_77244_20111127_004545_C5_scripted.sph	77244	20111127	004545	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_88464_20111119_191926_O6_scripted.sph	88464	20111119	191926	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_88464_20111119_192249_S6_scripted.sph	88464	20111119	192249	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_20408_20111101_202106_L1_scripted.sph	20408	20111101	202106	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_86016_20111118_134534_S0_scripted.sph	86016	20111118	134534	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_63459_20111120_162152_T2_scripted.sph	63459	20111120	162152	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_36424_20111119_142646_SB_scripted.sph	36424	20111119	142646	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_63459_20111120_162241_D2_scripted.sph	63459	20111120	162241	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_94696_20111203_185822_L2_scripted.sph	94696	20111203	185822	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_69049_20111101_220918_O7_scripted.sph	69049	20111101	220918	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_78879_20111102_130514_O2_scripted.sph	78879	20111102	130514	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_63459_20111120_162251_S2_scripted.sph	63459	20111120	162251	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_66964_20111117_171539_S4_scripted.sph	66964	20111117	171539	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_58357_20111122_153516_S6_scripted.sph	58357	20111122	153516	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_78879_20111102_130900_C5_scripted.sph	78879	20111102	130900	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_92321_20111125_150209_M1_scripted.sph	92321	20111125	150209	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_88464_20111119_191614_O1_scripted.sph	88464	20111119	191614	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_96630_20111104_003155_M1_scripted.sph	96630	20111104	003155	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_98219_20111125_153954_SC_scripted.sph	98219	20111125	153954	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_11694_20111204_202225_S8_scripted.sph	11694	20111204	202225	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_82217_20111115_190349_N1_scripted.sph	82217	20111115	190349	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_77244_20111127_003943_T1_scripted.sph	77244	20111127	003943	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_19012_20111122_171044_A1_scripted.sph	19012	20111122	171044	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_66964_20111117_171357_S9_scripted.sph	66964	20111117	171357	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_37285_20111028_000811_C3_scripted.sph	37285	20111028	000811	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_14729_20111114_184419_O2_scripted.sph	14729	20111114	184419	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_77244_20111127_004834_N1_scripted.sph	77244	20111127	004834	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_96630_20111104_003440_C3_scripted.sph	96630	20111104	003440	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_95542_20111026_183323_SC_scripted.sph	95542	20111026	183323	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_23571_20111128_230517_S6_scripted.sph	23571	20111128	230517	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_50409_20111204_155232_O4_scripted.sph	50409	20111204	155232	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_96438_20111125_193105_S1_scripted.sph	96438	20111125	193105	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
